Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
07586251793436;Courbe de charge;16/07/2017;16/07/2019;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2019-02-24T11:00:00+01:00;103
2019-02-24T12:00:00+01:00;90
2019-02-24T12:00:00+01:00;90
2019-02-24T13:00:00+01:00;188
2019-02-24T13:00:00+01:00;188
2019-02-24T14:00:00+01:00;127
2019-02-24T14:00:00+01:00;127
2019-02-24T15:00:00+01:00;53
2019-02-24T15:00:00+01:00;53
2019-02-24T16:00:00+01:00;96
2019-02-24T16:00:00+01:00;96
2019-02-24T17:00:00+01:00;221
2019-02-24T17:00:00+01:00;221
2019-02-24T18:00:00+01:00;51
2019-02-24T18:00:00+01:00;51
2019-02-24T19:00:00+01:00;127
2019-02-24T19:00:00+01:00;127
2019-02-24T20:00:00+01:00;200
2019-02-24T20:00:00+01:00;200
2019-02-24T21:00:00+01:00;92
2019-02-24T21:00:00+01:00;92
2019-02-24T22:00:00+01:00;103
2019-02-24T22:00:00+01:00;103
2019-02-24T23:00:00+01:00;169
2019-02-24T23:00:00+01:00;169
2019-02-25T00:00:00+01:00;128
2019-02-25T00:00:00+01:00;128
2019-02-25T01:00:00+01:00;1088
2019-02-25T01:00:00+01:00;1088
2019-02-25T02:00:00+01:00;452
2019-02-25T02:00:00+01:00;452
2019-02-25T03:00:00+01:00;426
2019-02-25T03:00:00+01:00;426
2019-02-25T04:00:00+01:00;44
2019-02-25T04:00:00+01:00;44
2019-02-25T05:00:00+01:00;116
2019-02-25T05:00:00+01:00;116
2019-02-25T06:00:00+01:00;80
2019-02-25T06:00:00+01:00;80
2019-02-25T07:00:00+01:00;66
2019-02-25T07:00:00+01:00;66
2019-02-25T08:00:00+01:00;582
2019-02-25T08:00:00+01:00;582
2019-02-25T09:00:00+01:00;973
2019-02-25T09:00:00+01:00;973
2019-02-25T10:00:00+01:00;1331
2019-02-25T10:00:00+01:00;1331
2019-02-25T11:00:00+01:00;1194
2019-02-25T11:00:00+01:00;1194
2019-02-25T12:00:00+01:00;61
2019-02-25T12:00:00+01:00;61
2019-02-25T13:00:00+01:00;130
2019-02-25T13:00:00+01:00;130
2019-02-25T14:00:00+01:00;53
2019-02-25T14:00:00+01:00;53
2019-02-25T15:00:00+01:00;112
2019-02-25T15:00:00+01:00;112
2019-02-25T16:00:00+01:00;113
2019-02-25T16:00:00+01:00;113
2019-02-25T17:00:00+01:00;51
2019-02-25T17:00:00+01:00;51
2019-02-25T18:00:00+01:00;138
2019-02-25T18:00:00+01:00;138
2019-02-25T19:00:00+01:00;68
2019-02-25T19:00:00+01:00;68
2019-02-25T20:00:00+01:00;502
2019-02-25T20:00:00+01:00;502
2019-02-25T21:00:00+01:00;1592
2019-02-25T21:00:00+01:00;1592
2019-02-25T22:00:00+01:00;725
2019-02-25T22:00:00+01:00;725
2019-02-25T23:00:00+01:00;858
2019-02-25T23:00:00+01:00;858
2019-02-26T00:00:00+01:00;1379
2019-02-26T00:00:00+01:00;1379
2019-02-26T01:00:00+01:00;371
2019-02-26T01:00:00+01:00;371
2019-02-26T02:00:00+01:00;212
2019-02-26T02:00:00+01:00;212
2019-02-26T03:00:00+01:00;48
2019-02-26T03:00:00+01:00;48
2019-02-26T04:00:00+01:00;241
2019-02-26T04:00:00+01:00;241
2019-02-26T05:00:00+01:00;200
2019-02-26T05:00:00+01:00;200
2019-02-26T06:00:00+01:00;54
2019-02-26T06:00:00+01:00;54
2019-02-26T07:00:00+01:00;243
2019-02-26T07:00:00+01:00;243
2019-02-26T08:00:00+01:00;471
2019-02-26T08:00:00+01:00;471
2019-02-26T09:00:00+01:00;687
2019-02-26T09:00:00+01:00;687
2019-02-26T10:00:00+01:00;1350
2019-02-26T10:00:00+01:00;1350
2019-02-26T11:00:00+01:00;1069
2019-02-26T11:00:00+01:00;1069
2019-02-26T12:00:00+01:00;99
2019-02-26T12:00:00+01:00;99
2019-02-26T13:00:00+01:00;113
2019-02-26T13:00:00+01:00;113
2019-02-26T14:00:00+01:00;33
2019-02-26T14:00:00+01:00;33
2019-02-26T15:00:00+01:00;118
2019-02-26T15:00:00+01:00;118
2019-02-26T16:00:00+01:00;90
2019-02-26T16:00:00+01:00;90
2019-02-26T17:00:00+01:00;47
2019-02-26T17:00:00+01:00;47
2019-02-26T18:00:00+01:00;127
2019-02-26T18:00:00+01:00;127
2019-02-26T19:00:00+01:00;73
2019-02-26T19:00:00+01:00;73
2019-02-26T20:00:00+01:00;429
2019-02-26T20:00:00+01:00;429
2019-02-26T21:00:00+01:00;866
2019-02-26T21:00:00+01:00;866
2019-02-26T22:00:00+01:00;442
2019-02-26T22:00:00+01:00;442
2019-02-26T23:00:00+01:00;51
2019-02-26T23:00:00+01:00;51
2019-02-27T00:00:00+01:00;1266
2019-02-27T00:00:00+01:00;1266
2019-02-27T01:00:00+01:00;1821
2019-02-27T01:00:00+01:00;1821
2019-02-27T02:00:00+01:00;1832
2019-02-27T02:00:00+01:00;1832
2019-02-27T03:00:00+01:00;996
2019-02-27T03:00:00+01:00;996
2019-02-27T04:00:00+01:00;54
2019-02-27T04:00:00+01:00;54
2019-02-27T05:00:00+01:00;211
2019-02-27T05:00:00+01:00;211
2019-02-27T06:00:00+01:00;115
2019-02-27T06:00:00+01:00;115
2019-02-27T07:00:00+01:00;45
2019-02-27T07:00:00+01:00;45
2019-02-27T08:00:00+01:00;943
2019-02-27T08:00:00+01:00;943
2019-02-27T09:00:00+01:00;1126
2019-02-27T09:00:00+01:00;1126
2019-02-27T10:00:00+01:00;1248
2019-02-27T10:00:00+01:00;1248
2019-02-27T11:00:00+01:00;1353
2019-02-27T11:00:00+01:00;1353
2019-02-27T12:00:00+01:00;312
2019-02-27T12:00:00+01:00;312
2019-02-27T13:00:00+01:00;63
2019-02-27T13:00:00+01:00;63
2019-02-27T14:00:00+01:00;127
2019-02-27T14:00:00+01:00;127
2019-02-27T15:00:00+01:00;49
2019-02-27T15:00:00+01:00;49
2019-02-27T16:00:00+01:00;94
2019-02-27T16:00:00+01:00;94
2019-02-27T17:00:00+01:00;118
2019-02-27T17:00:00+01:00;118
2019-02-27T18:00:00+01:00;34
2019-02-27T18:00:00+01:00;34
2019-02-27T19:00:00+01:00;119
2019-02-27T19:00:00+01:00;119
2019-02-27T20:00:00+01:00;346
2019-02-27T20:00:00+01:00;346
2019-02-27T21:00:00+01:00;1519
2019-02-27T21:00:00+01:00;1519
2019-02-27T22:00:00+01:00;1140
2019-02-27T22:00:00+01:00;1140
2019-02-27T23:00:00+01:00;1296
2019-02-27T23:00:00+01:00;1296
2019-02-28T00:00:00+01:00;277
2019-02-28T00:00:00+01:00;277
2019-02-28T01:00:00+01:00;325
2019-02-28T01:00:00+01:00;325
2019-02-28T02:00:00+01:00;260
2019-02-28T02:00:00+01:00;260
2019-02-28T03:00:00+01:00;219
2019-02-28T03:00:00+01:00;219
2019-02-28T04:00:00+01:00;168
2019-02-28T04:00:00+01:00;168
2019-02-28T05:00:00+01:00;249
2019-02-28T05:00:00+01:00;249
2019-02-28T06:00:00+01:00;198
2019-02-28T06:00:00+01:00;198
2019-02-28T07:00:00+01:00;179
2019-02-28T07:00:00+01:00;179
2019-02-28T08:00:00+01:00;527
2019-02-28T08:00:00+01:00;527
2019-02-28T09:00:00+01:00;1234
2019-02-28T09:00:00+01:00;1234
2019-02-28T10:00:00+01:00;1298
2019-02-28T10:00:00+01:00;1298
2019-02-28T11:00:00+01:00;1298
2019-02-28T11:00:00+01:00;1298
2019-02-28T12:00:00+01:00;60
2019-02-28T12:00:00+01:00;60
2019-02-28T13:00:00+01:00;78
2019-02-28T13:00:00+01:00;78
2019-02-28T14:00:00+01:00;127
2019-02-28T14:00:00+01:00;127
2019-02-28T15:00:00+01:00;41
2019-02-28T15:00:00+01:00;41
2019-02-28T16:00:00+01:00;97
2019-02-28T16:00:00+01:00;97
2019-02-28T17:00:00+01:00;123
2019-02-28T17:00:00+01:00;123
2019-02-28T18:00:00+01:00;35
2019-02-28T18:00:00+01:00;35
2019-02-28T19:00:00+01:00;114
2019-02-28T19:00:00+01:00;114
2019-02-28T20:00:00+01:00;91
2019-02-28T20:00:00+01:00;91
2019-02-28T21:00:00+01:00;46
2019-02-28T21:00:00+01:00;46
2019-02-28T22:00:00+01:00;129
2019-02-28T22:00:00+01:00;129
2019-02-28T23:00:00+01:00;74
2019-02-28T23:00:00+01:00;74
2019-03-01T00:00:00+01:00;1079
2019-03-01T00:00:00+01:00;1079
2019-03-01T01:00:00+01:00;270
2019-03-01T01:00:00+01:00;270
2019-03-01T02:00:00+01:00;50
2019-03-01T02:00:00+01:00;50
2019-03-01T03:00:00+01:00;105
2019-03-01T03:00:00+01:00;105
2019-03-01T04:00:00+01:00;127
2019-03-01T04:00:00+01:00;127
2019-03-01T05:00:00+01:00;35
2019-03-01T05:00:00+01:00;35
2019-03-01T06:00:00+01:00;113
2019-03-01T06:00:00+01:00;113
2019-03-01T07:00:00+01:00;103
2019-03-01T07:00:00+01:00;103
2019-03-01T08:00:00+01:00;582
2019-03-01T08:00:00+01:00;582
2019-03-01T09:00:00+01:00;1705
2019-03-01T09:00:00+01:00;1705
2019-03-01T10:00:00+01:00;2095
2019-03-01T10:00:00+01:00;2095
2019-03-01T11:00:00+01:00;1109
2019-03-01T11:00:00+01:00;1109
2019-03-01T12:00:00+01:00;128
2019-03-01T12:00:00+01:00;128
2019-03-01T13:00:00+01:00;45
2019-03-01T13:00:00+01:00;45
2019-03-01T14:00:00+01:00;1040
2019-03-01T14:00:00+01:00;1040
2019-03-01T15:00:00+01:00;1396
2019-03-01T15:00:00+01:00;1396
2019-03-01T16:00:00+01:00;569
2019-03-01T16:00:00+01:00;569
2019-03-01T17:00:00+01:00;127
2019-03-01T17:00:00+01:00;127
2019-03-01T18:00:00+01:00;44
2019-03-01T18:00:00+01:00;44
2019-03-01T19:00:00+01:00;367
2019-03-01T19:00:00+01:00;367
2019-03-01T20:00:00+01:00;1475
2019-03-01T20:00:00+01:00;1475
2019-03-01T21:00:00+01:00;847
2019-03-01T21:00:00+01:00;847
2019-03-01T22:00:00+01:00;278
2019-03-01T22:00:00+01:00;278
2019-03-01T23:00:00+01:00;730
2019-03-01T23:00:00+01:00;730
2019-03-02T00:00:00+01:00;772
2019-03-02T00:00:00+01:00;772
2019-03-02T01:00:00+01:00;179
2019-03-02T01:00:00+01:00;179
2019-03-02T02:00:00+01:00;259
2019-03-02T02:00:00+01:00;259
2019-03-02T03:00:00+01:00;268
2019-03-02T03:00:00+01:00;268
2019-03-02T04:00:00+01:00;376
2019-03-02T04:00:00+01:00;376
2019-03-02T05:00:00+01:00;243
2019-03-02T05:00:00+01:00;243
2019-03-02T06:00:00+01:00;284
2019-03-02T06:00:00+01:00;284
2019-03-02T07:00:00+01:00;286
2019-03-02T07:00:00+01:00;286
2019-03-02T08:00:00+01:00;256
2019-03-02T08:00:00+01:00;256
2019-03-02T09:00:00+01:00;554
2019-03-02T09:00:00+01:00;554
2019-03-02T10:00:00+01:00;1493
2019-03-02T10:00:00+01:00;1493
2019-03-02T11:00:00+01:00;1617
2019-03-02T11:00:00+01:00;1617
2019-03-02T12:00:00+01:00;2052
2019-03-02T12:00:00+01:00;2052
2019-03-02T13:00:00+01:00;1444
2019-03-02T13:00:00+01:00;1444
2019-03-02T14:00:00+01:00;2467
2019-03-02T14:00:00+01:00;2467
2019-03-02T15:00:00+01:00;1552
2019-03-02T15:00:00+01:00;1552
2019-03-02T16:00:00+01:00;224
2019-03-02T16:00:00+01:00;224
2019-03-02T17:00:00+01:00;313
2019-03-02T17:00:00+01:00;313
2019-03-02T18:00:00+01:00;1063
2019-03-02T18:00:00+01:00;1063
2019-03-02T19:00:00+01:00;1823
2019-03-02T19:00:00+01:00;1823
2019-03-02T20:00:00+01:00;882
2019-03-02T20:00:00+01:00;882
2019-03-02T21:00:00+01:00;60
2019-03-02T21:00:00+01:00;60
2019-03-02T22:00:00+01:00;99
2019-03-02T22:00:00+01:00;99
2019-03-02T23:00:00+01:00;192
2019-03-02T23:00:00+01:00;192
2019-03-03T00:00:00+01:00;542
2019-03-03T00:00:00+01:00;542
2019-03-03T01:00:00+01:00;368
2019-03-03T01:00:00+01:00;368
2019-03-03T02:00:00+01:00;111
2019-03-03T02:00:00+01:00;111
2019-03-03T03:00:00+01:00;134
2019-03-03T03:00:00+01:00;134
2019-03-03T04:00:00+01:00;91
2019-03-03T04:00:00+01:00;91
2019-03-03T05:00:00+01:00;80
2019-03-03T05:00:00+01:00;80
2019-03-03T06:00:00+01:00;135
2019-03-03T06:00:00+01:00;135
2019-03-03T07:00:00+01:00;74
2019-03-03T07:00:00+01:00;74
2019-03-03T08:00:00+01:00;95
2019-03-03T08:00:00+01:00;95
2019-03-03T09:00:00+01:00;126
2019-03-03T09:00:00+01:00;126
2019-03-03T10:00:00+01:00;35
2019-03-03T10:00:00+01:00;35
2019-03-03T11:00:00+01:00;367
2019-03-03T11:00:00+01:00;367
2019-03-03T12:00:00+01:00;738
2019-03-03T12:00:00+01:00;738
2019-03-03T13:00:00+01:00;1230
2019-03-03T13:00:00+01:00;1230
2019-03-03T14:00:00+01:00;1348
2019-03-03T14:00:00+01:00;1348
2019-03-03T15:00:00+01:00;1324
2019-03-03T15:00:00+01:00;1324
2019-03-03T16:00:00+01:00;763
2019-03-03T16:00:00+01:00;763
2019-03-03T17:00:00+01:00;148
2019-03-03T17:00:00+01:00;148
2019-03-03T18:00:00+01:00;52
2019-03-03T18:00:00+01:00;52
2019-03-03T19:00:00+01:00;126
2019-03-03T19:00:00+01:00;126
2019-03-03T20:00:00+01:00;58
2019-03-03T20:00:00+01:00;58
2019-03-03T21:00:00+01:00;1441
2019-03-03T21:00:00+01:00;1441
2019-03-03T22:00:00+01:00;1453
2019-03-03T22:00:00+01:00;1453
2019-03-03T23:00:00+01:00;370
2019-03-03T23:00:00+01:00;370
2019-03-04T00:00:00+01:00;704
2019-03-04T00:00:00+01:00;704
2019-03-04T01:00:00+01:00;486
2019-03-04T01:00:00+01:00;486
2019-03-04T02:00:00+01:00;539
2019-03-04T02:00:00+01:00;539
2019-03-04T03:00:00+01:00;108
2019-03-04T03:00:00+01:00;108
2019-03-04T04:00:00+01:00;102
2019-03-04T04:00:00+01:00;102
2019-03-04T05:00:00+01:00;72
2019-03-04T05:00:00+01:00;72
2019-03-04T06:00:00+01:00;120
2019-03-04T06:00:00+01:00;120
2019-03-04T07:00:00+01:00;45
2019-03-04T07:00:00+01:00;45
2019-03-04T08:00:00+01:00;1014
2019-03-04T08:00:00+01:00;1014
2019-03-04T09:00:00+01:00;1293
2019-03-04T09:00:00+01:00;1293
2019-03-04T10:00:00+01:00;1157
2019-03-04T10:00:00+01:00;1157
2019-03-04T11:00:00+01:00;84
2019-03-04T11:00:00+01:00;84
2019-03-04T12:00:00+01:00;83
2019-03-04T12:00:00+01:00;83
2019-03-04T13:00:00+01:00;99
2019-03-04T13:00:00+01:00;99
2019-03-04T14:00:00+01:00;59
2019-03-04T14:00:00+01:00;59
2019-03-04T15:00:00+01:00;115
2019-03-04T15:00:00+01:00;115
2019-03-04T16:00:00+01:00;44
2019-03-04T16:00:00+01:00;44
2019-03-04T17:00:00+01:00;129
2019-03-04T17:00:00+01:00;129
2019-03-04T18:00:00+01:00;43
2019-03-04T18:00:00+01:00;43
2019-03-04T19:00:00+01:00;115
2019-03-04T19:00:00+01:00;115
2019-03-04T20:00:00+01:00;1076
2019-03-04T20:00:00+01:00;1076
2019-03-04T21:00:00+01:00;1783
2019-03-04T21:00:00+01:00;1783
2019-03-04T22:00:00+01:00;1346
2019-03-04T22:00:00+01:00;1346
2019-03-04T23:00:00+01:00;711
2019-03-04T23:00:00+01:00;711
2019-03-05T00:00:00+01:00;243
2019-03-05T00:00:00+01:00;243
2019-03-05T01:00:00+01:00;173
2019-03-05T01:00:00+01:00;173
2019-03-05T02:00:00+01:00;250
2019-03-05T02:00:00+01:00;250
2019-03-05T03:00:00+01:00;157
2019-03-05T03:00:00+01:00;157
2019-03-05T04:00:00+01:00;232
2019-03-05T04:00:00+01:00;232
2019-03-05T05:00:00+01:00;179
2019-03-05T05:00:00+01:00;179
2019-03-05T06:00:00+01:00;244
2019-03-05T06:00:00+01:00;244
2019-03-05T07:00:00+01:00;204
2019-03-05T07:00:00+01:00;204
2019-03-05T08:00:00+01:00;622
2019-03-05T08:00:00+01:00;622
2019-03-05T09:00:00+01:00;791
2019-03-05T09:00:00+01:00;791
2019-03-05T10:00:00+01:00;1264
2019-03-05T10:00:00+01:00;1264
2019-03-05T11:00:00+01:00;1294
2019-03-05T11:00:00+01:00;1294
2019-03-05T12:00:00+01:00;426
2019-03-05T12:00:00+01:00;426
2019-03-05T13:00:00+01:00;43
2019-03-05T13:00:00+01:00;43
2019-03-05T14:00:00+01:00;128
2019-03-05T14:00:00+01:00;128
2019-03-05T15:00:00+01:00;53
2019-03-05T15:00:00+01:00;53
2019-03-05T16:00:00+01:00;107
2019-03-05T16:00:00+01:00;107
2019-03-05T17:00:00+01:00;88
2019-03-05T17:00:00+01:00;88
2019-03-05T18:00:00+01:00;70
2019-03-05T18:00:00+01:00;70
2019-03-05T19:00:00+01:00;119
2019-03-05T19:00:00+01:00;119
2019-03-05T20:00:00+01:00;266
2019-03-05T20:00:00+01:00;266
2019-03-05T21:00:00+01:00;1692
2019-03-05T21:00:00+01:00;1692
2019-03-05T22:00:00+01:00;1263
2019-03-05T22:00:00+01:00;1263
2019-03-05T23:00:00+01:00;2350
2019-03-05T23:00:00+01:00;2350
2019-03-06T00:00:00+01:00;1732
2019-03-06T00:00:00+01:00;1732
2019-03-06T01:00:00+01:00;1553
2019-03-06T01:00:00+01:00;1553
2019-03-06T02:00:00+01:00;802
2019-03-06T02:00:00+01:00;802
2019-03-06T03:00:00+01:00;171
2019-03-06T03:00:00+01:00;171
2019-03-06T04:00:00+01:00;355
2019-03-06T04:00:00+01:00;355
2019-03-06T05:00:00+01:00;197
2019-03-06T05:00:00+01:00;197
2019-03-06T06:00:00+01:00;210
2019-03-06T06:00:00+01:00;210
2019-03-06T07:00:00+01:00;540
2019-03-06T07:00:00+01:00;540
2019-03-06T08:00:00+01:00;527
2019-03-06T08:00:00+01:00;527
2019-03-06T09:00:00+01:00;944
2019-03-06T09:00:00+01:00;944
2019-03-06T10:00:00+01:00;1519
2019-03-06T10:00:00+01:00;1519
2019-03-06T11:00:00+01:00;1385
2019-03-06T11:00:00+01:00;1385
2019-03-06T12:00:00+01:00;1280
2019-03-06T12:00:00+01:00;1280
2019-03-06T13:00:00+01:00;505
2019-03-06T13:00:00+01:00;505
2019-03-06T14:00:00+01:00;86
2019-03-06T14:00:00+01:00;86
2019-03-06T15:00:00+01:00;65
2019-03-06T15:00:00+01:00;65
2019-03-06T16:00:00+01:00;115
2019-03-06T16:00:00+01:00;115
2019-03-06T17:00:00+01:00;35
2019-03-06T17:00:00+01:00;35
2019-03-06T18:00:00+01:00;129
2019-03-06T18:00:00+01:00;129
2019-03-06T19:00:00+01:00;54
2019-03-06T19:00:00+01:00;54
2019-03-06T20:00:00+01:00;235
2019-03-06T20:00:00+01:00;235
2019-03-06T21:00:00+01:00;79
2019-03-06T21:00:00+01:00;79
2019-03-06T22:00:00+01:00;73
2019-03-06T22:00:00+01:00;73
2019-03-06T23:00:00+01:00;111
2019-03-06T23:00:00+01:00;111
2019-03-07T00:00:00+01:00;818
2019-03-07T00:00:00+01:00;818
2019-03-07T01:00:00+01:00;509
2019-03-07T01:00:00+01:00;509
2019-03-07T02:00:00+01:00;331
2019-03-07T02:00:00+01:00;331
2019-03-07T03:00:00+01:00;118
2019-03-07T03:00:00+01:00;118
2019-03-07T04:00:00+01:00;74
2019-03-07T04:00:00+01:00;74
2019-03-07T05:00:00+01:00;92
2019-03-07T05:00:00+01:00;92
2019-03-07T06:00:00+01:00;102
2019-03-07T06:00:00+01:00;102
2019-03-07T07:00:00+01:00;220
2019-03-07T07:00:00+01:00;220
2019-03-07T08:00:00+01:00;516
2019-03-07T08:00:00+01:00;516
2019-03-07T09:00:00+01:00;810
2019-03-07T09:00:00+01:00;810
2019-03-07T10:00:00+01:00;1347
2019-03-07T10:00:00+01:00;1347
2019-03-07T11:00:00+01:00;1155
2019-03-07T11:00:00+01:00;1155
2019-03-07T12:00:00+01:00;103
2019-03-07T12:00:00+01:00;103
2019-03-07T13:00:00+01:00;74
2019-03-07T13:00:00+01:00;74
2019-03-07T14:00:00+01:00;83
2019-03-07T14:00:00+01:00;83
2019-03-07T15:00:00+01:00;92
2019-03-07T15:00:00+01:00;92
2019-03-07T16:00:00+01:00;60
2019-03-07T16:00:00+01:00;60
2019-03-07T17:00:00+01:00;118
2019-03-07T17:00:00+01:00;118
2019-03-07T18:00:00+01:00;33
2019-03-07T18:00:00+01:00;33
2019-03-07T19:00:00+01:00;127
2019-03-07T19:00:00+01:00;127
2019-03-07T20:00:00+01:00;1036
2019-03-07T20:00:00+01:00;1036
2019-03-07T21:00:00+01:00;3009
2019-03-07T21:00:00+01:00;3009
2019-03-07T22:00:00+01:00;1573
2019-03-07T22:00:00+01:00;1573
2019-03-07T23:00:00+01:00;1344
2019-03-07T23:00:00+01:00;1344
2019-03-08T00:00:00+01:00;546
2019-03-08T00:00:00+01:00;546
2019-03-08T01:00:00+01:00;190
2019-03-08T01:00:00+01:00;190
2019-03-08T02:00:00+01:00;221
2019-03-08T02:00:00+01:00;221
2019-03-08T03:00:00+01:00;213
2019-03-08T03:00:00+01:00;213
2019-03-08T04:00:00+01:00;65
2019-03-08T04:00:00+01:00;65
2019-03-08T05:00:00+01:00;239
2019-03-08T05:00:00+01:00;239
2019-03-08T06:00:00+01:00;34
2019-03-08T06:00:00+01:00;34
2019-03-08T07:00:00+01:00;240
2019-03-08T07:00:00+01:00;240
2019-03-08T08:00:00+01:00;380
2019-03-08T08:00:00+01:00;380
2019-03-08T09:00:00+01:00;1391
2019-03-08T09:00:00+01:00;1391
2019-03-08T10:00:00+01:00;1940
2019-03-08T10:00:00+01:00;1940
2019-03-08T11:00:00+01:00;1132
2019-03-08T11:00:00+01:00;1132
2019-03-08T12:00:00+01:00;111
2019-03-08T12:00:00+01:00;111
2019-03-08T13:00:00+01:00;40
2019-03-08T13:00:00+01:00;40
2019-03-08T14:00:00+01:00;127
2019-03-08T14:00:00+01:00;127
2019-03-08T15:00:00+01:00;45
2019-03-08T15:00:00+01:00;45
2019-03-08T16:00:00+01:00;107
2019-03-08T16:00:00+01:00;107
2019-03-08T17:00:00+01:00;873
2019-03-08T17:00:00+01:00;873
2019-03-08T18:00:00+01:00;1106
2019-03-08T18:00:00+01:00;1106
2019-03-08T19:00:00+01:00;1545
2019-03-08T19:00:00+01:00;1545
2019-03-08T20:00:00+01:00;1691
2019-03-08T20:00:00+01:00;1691
2019-03-08T21:00:00+01:00;1138
2019-03-08T21:00:00+01:00;1138
2019-03-08T22:00:00+01:00;1326
2019-03-08T22:00:00+01:00;1326
2019-03-08T23:00:00+01:00;662
2019-03-08T23:00:00+01:00;662
2019-03-09T00:00:00+01:00;518
2019-03-09T00:00:00+01:00;518
2019-03-09T01:00:00+01:00;660
2019-03-09T01:00:00+01:00;660
2019-03-09T02:00:00+01:00;474
2019-03-09T02:00:00+01:00;474
2019-03-09T03:00:00+01:00;535
2019-03-09T03:00:00+01:00;535
2019-03-09T04:00:00+01:00;544
2019-03-09T04:00:00+01:00;544
2019-03-09T05:00:00+01:00;423
2019-03-09T05:00:00+01:00;423
2019-03-09T06:00:00+01:00;634
2019-03-09T06:00:00+01:00;634
2019-03-09T07:00:00+01:00;529
2019-03-09T07:00:00+01:00;529
2019-03-09T08:00:00+01:00;455
2019-03-09T08:00:00+01:00;455
2019-03-09T09:00:00+01:00;476
2019-03-09T09:00:00+01:00;476
2019-03-09T10:00:00+01:00;1507
2019-03-09T10:00:00+01:00;1507
2019-03-09T11:00:00+01:00;1937
2019-03-09T11:00:00+01:00;1937
2019-03-09T12:00:00+01:00;1759
2019-03-09T12:00:00+01:00;1759
2019-03-09T13:00:00+01:00;1394
2019-03-09T13:00:00+01:00;1394
2019-03-09T14:00:00+01:00;1293
2019-03-09T14:00:00+01:00;1293
2019-03-09T15:00:00+01:00;1046
2019-03-09T15:00:00+01:00;1046
2019-03-09T16:00:00+01:00;130
2019-03-09T16:00:00+01:00;130
2019-03-09T17:00:00+01:00;131
2019-03-09T17:00:00+01:00;131
2019-03-09T18:00:00+01:00;353
2019-03-09T18:00:00+01:00;353
2019-03-09T19:00:00+01:00;124
2019-03-09T19:00:00+01:00;124
2019-03-09T20:00:00+01:00;1851
2019-03-09T20:00:00+01:00;1851
2019-03-09T21:00:00+01:00;1458
2019-03-09T21:00:00+01:00;1458
2019-03-09T22:00:00+01:00;939
2019-03-09T22:00:00+01:00;939
2019-03-09T23:00:00+01:00;586
2019-03-09T23:00:00+01:00;586
2019-03-10T00:00:00+01:00;1321
2019-03-10T00:00:00+01:00;1321
2019-03-10T01:00:00+01:00;846
2019-03-10T01:00:00+01:00;846
2019-03-10T02:00:00+01:00;404
2019-03-10T02:00:00+01:00;404
2019-03-10T03:00:00+01:00;237
2019-03-10T03:00:00+01:00;237
2019-03-10T04:00:00+01:00;192
2019-03-10T04:00:00+01:00;192
2019-03-10T05:00:00+01:00;97
2019-03-10T05:00:00+01:00;97
2019-03-10T06:00:00+01:00;203
2019-03-10T06:00:00+01:00;203
2019-03-10T07:00:00+01:00;84
2019-03-10T07:00:00+01:00;84
2019-03-10T08:00:00+01:00;223
2019-03-10T08:00:00+01:00;223
2019-03-10T09:00:00+01:00;62
2019-03-10T09:00:00+01:00;62
2019-03-10T10:00:00+01:00;1341
2019-03-10T10:00:00+01:00;1341
2019-03-10T11:00:00+01:00;1742
2019-03-10T11:00:00+01:00;1742
2019-03-10T12:00:00+01:00;1240
2019-03-10T12:00:00+01:00;1240
2019-03-10T13:00:00+01:00;44
2019-03-10T13:00:00+01:00;44
2019-03-10T14:00:00+01:00;127
2019-03-10T14:00:00+01:00;127
2019-03-10T15:00:00+01:00;42
2019-03-10T15:00:00+01:00;42
2019-03-10T16:00:00+01:00;128
2019-03-10T16:00:00+01:00;128
2019-03-10T17:00:00+01:00;41
2019-03-10T17:00:00+01:00;41
2019-03-10T18:00:00+01:00;128
2019-03-10T18:00:00+01:00;128
2019-03-10T19:00:00+01:00;850
2019-03-10T19:00:00+01:00;850
2019-03-10T20:00:00+01:00;2125
2019-03-10T20:00:00+01:00;2125
2019-03-10T21:00:00+01:00;1831
2019-03-10T21:00:00+01:00;1831
2019-03-10T22:00:00+01:00;850
2019-03-10T22:00:00+01:00;850
2019-03-10T23:00:00+01:00;606
2019-03-10T23:00:00+01:00;606
2019-03-11T00:00:00+01:00;834
2019-03-11T00:00:00+01:00;834
2019-03-11T00:00:00+01:00;834
2019-03-11T01:00:00+01:00;337
2019-03-11T01:00:00+01:00;337
2019-03-11T01:00:00+01:00;337
2019-03-11T02:00:00+01:00;250
2019-03-11T02:00:00+01:00;250
2019-03-11T02:00:00+01:00;250
2019-03-11T03:00:00+01:00;125
2019-03-11T03:00:00+01:00;125
2019-03-11T03:00:00+01:00;125
2019-03-11T04:00:00+01:00;37
2019-03-11T04:00:00+01:00;37
2019-03-11T04:00:00+01:00;37
2019-03-11T05:00:00+01:00;128
2019-03-11T05:00:00+01:00;128
2019-03-11T05:00:00+01:00;128
2019-03-11T06:00:00+01:00;144
2019-03-11T06:00:00+01:00;144
2019-03-11T06:00:00+01:00;144
2019-03-11T07:00:00+01:00;122
2019-03-11T07:00:00+01:00;122
2019-03-11T07:00:00+01:00;122
